,X1,X2,X3,X4,X5
0,-0.007972641316617372,1.4799441388900259,0.0773683076476183,-0.8612842013282637,1.5231240772696573
1,0.5389100436846587,-1.0372461543264564,-0.1903386780836082,-0.8756182533847572,-1.382799730964336
2,1.422891700542874,1.7711523392989459,-0.7508790357184487,2.085999093098596,-0.8847959438451629
3,-0.3238910183048904,0.9038603105658114,0.23675136186503443,0.6615523913950282,-0.11051498721566
4,-0.062373374664778936,0.3403053875120591,1.23430833731417,-1.4613229583094856,-0.8633145602584767
5,-0.0731604637709109,0.17128843590807874,0.6761141640504852,-1.0285632193917122,0.1852967721326858
6,-0.8665978638771513,0.23696968995197698,0.3433632897572171,-2.0071639739440683,-0.5302702750373547
7,-1.0517135771592765,-3.061258942277131,0.8388932429144484,-2.1686228559813134,-0.05199427055139383
8,0.6394206653521711,-0.7613889311247906,-0.23985674787658962,-4.678165077045646,1.613481310891196
9,-1.1727824133947704,-0.5415860429108859,-2.3751826860682907,-2.2086531337807616,1.712650532883044
10,0.5980138242916047,-0.4970028407005569,-0.47266323439797653,-1.1627370585464267,-3.118710003278077
11,-1.706882094084015,0.5917039613069093,0.5694434628454053,-0.7761630616837292,-3.948990170669912
12,-0.31731571402313585,-0.3421692111454561,1.0867469071288474,-0.1102373896433318,-1.3789024741171425
13,0.19627875179690257,-1.4343293825092474,-0.8620620798654883,0.2777785249694462,-0.8844172992119104
14,0.29712519338661897,1.2657603341935566,-0.9089002643272331,-2.050304439912886,1.3227408418719477
15,0.9540449247414364,-2.879935882960343,-1.5857692111488388,-3.200466742772841,-2.041174769973759
16,1.469510222908356,2.466494930736194,-0.5541610374880219,0.18210800266535618,-4.013649413936107
17,-0.22835932965761785,0.5441527930885369,0.0908655744976552,-0.3417265573920776,-5.846753993799197
18,1.7050453031371162,0.363964884137201,1.9841029568983846,3.1299025582602193,-7.502302035024229
19,0.8397026592299612,1.0161543674786226,0.6631081608813475,1.6428838610476248,-6.5837751232725665
20,0.641829444911133,1.6100725433904932,1.4307549164918703,1.5783891646387906,-3.331454640135484
21,-1.5173207808334732,1.7215379159702309,0.9835516603108864,1.7988197737443532,-2.915726205767825
22,-1.4642256309880435,0.47835606086185967,2.9183917677713698,3.116926547620073,-1.3438305935687058
23,0.503875271265888,2.5501333885097286,1.1176857423883624,0.10780220548608299,1.4617940324279144
24,-2.3627419919787265,2.3324114217201544,3.3672764157339325,4.378088227569708,4.049727200633571
25,-1.9829175943573873,2.504657456762006,3.029456214502531,6.305712264571202,4.7442475186693995
26,-1.6891535294683568,1.715637327424707,6.102736845162403,5.035590948374583,8.248046177636034
27,0.9602966901603575,-0.5150609645689086,2.8170628800569086,3.3052614762986767,9.573254787584911
28,-2.065918167507718,2.2560902987670577,0.9840496041224509,2.900415742226861,8.309480682540006
29,-0.40368509708254874,0.6182044359164456,0.8220157154641045,2.2138973661758996,7.13728792517476
30,0.8926124951405777,3.071146584536473,-1.354534400316311,1.261446317685428,8.280899907182725
31,1.4918170575742047,-3.1540521626850464,-1.511860514883974,3.313173999405083,8.159943432471923
32,3.511081447148722,1.6193514449727724,-1.7258939972009926,1.6852125727672562,8.490267638630959
33,0.6745672977508219,2.0382259963896696,-0.31881388796460186,1.5890951203171388,4.671693934891946
34,-1.0560645861184907,1.6026396098155984,1.8573049931543388,0.9472479576323238,4.116764916859466
35,0.13328909123779156,2.464071084550246,5.79947969057658,-0.6596683994736772,5.759517514999224
36,0.3780578537088215,-0.61292197087413,3.67502174870152,3.0004228489562266,6.025692375251686
37,-0.6450553095858976,0.5944214939238204,6.744427091257888,3.7340016495385675,13.951330870624234
38,1.4535485142122235,-0.5250704455395165,2.3739738124223373,3.9802239351796627,13.765043461106206
39,2.012500084399671,1.106800223638932,1.8740387251638113,2.816524897341733,15.155398006586632
40,0.2321202054957252,3.0051983684692747,1.1419926500127207,1.9122679825527413,15.935317944778566
41,0.5502400374666906,0.953934411643121,1.24421766652922,3.1158068139048125,14.263728076965803
42,0.5228935212537885,2.540235155377233,2.496200567162638,1.7282247409566194,12.011278591858154
43,0.5046781448487793,0.3176818892568838,4.91095733721615,1.732657370625223,20.179697650994754
44,0.7008425326982971,2.44508705222421,3.2402702524326594,4.659338494366658,18.8158199520492
45,2.254131154906332,1.3459159051071792,3.520939072255308,3.756211017523148,19.895383939283224
46,3.5431237538774165,-2.0758805821529096,2.361492490141835,2.9836032920940116,20.43545043336675
47,3.493224848602973,0.23279311539662748,1.5956964502714084,0.7408111323798793,21.03935372875451
48,2.407245171345066,-0.7430123354832017,1.215294677597365,-0.593727236571318,24.299796764787462
49,2.8756364377289625,-1.5635888323652631,1.7903864651636563,2.3633836855893295,23.544228516641674
50,-0.7109638055116105,-2.4154764155705344,-0.3159893482296257,0.769219364225383,20.240260892981997
51,-0.15631670833838607,-1.5156037859885194,-2.0416981201171636,1.2185686729624403,17.095498933297584
52,-1.7285755165938859,-1.7960148234913662,-0.5336342785762099,2.4596306810107156,13.473151905580176
53,1.5038741755847542,0.9829197542028132,-0.7756961545263656,0.14198728222541235,14.463319994897141
54,-2.405374609217966,0.22294650521420598,-1.1505274709792586,-0.35214646323167464,12.795542706779333
55,-3.414749033474891,1.8048653837725575,-1.7474129009820318,-1.5516574811944004,10.006357916534233
56,-0.020232862157612108,-0.8641355953413421,0.440772257061532,0.8971020171535846,4.161769210032684
57,-1.6905090837176557,-0.15712260963878744,-0.7154135548316187,-0.38404629803209117,2.602697827202955
58,0.19499085512274245,-0.4217055903115282,1.8531497781682644,-0.5260068948492486,4.1575829313074895
59,-0.8574751906162892,1.401324690408289,2.4107268626070395,-0.03314745993972301,1.7445449541435782
60,-1.3291087641614183,0.3292199045394812,1.262830918301792,-0.4484433644545893,3.8064326999100198
61,-1.0467383285629543,1.1031848127602333,1.74564486103551,1.1421680766924462,6.043185903045383
62,-1.570624150462761,-0.35412212323129955,1.9633033103840056,1.1934555107127733,5.7934258802172245
63,-2.1989711053108647,1.9397742203988488,0.34330654488431345,2.5572370380399225,5.841468295029579
64,-1.9163920328623596,1.738206844467919,3.4850680337737066,2.5737255241293306,9.266460990764418
65,-2.8481728423650132,2.77105811343902,3.01692137953183,3.031328529001352,9.733757249825416
66,-1.510382460570087,4.160290544986978,4.194242510307137,5.023762107730199,8.033921664612613
67,-0.5552793440458033,5.1394512363825475,3.007188110256911,5.426500528462094,9.540707416610232
68,-2.9636283408119954,1.1453040678614905,3.1638329311087805,4.381916555432726,12.27777542873832
69,-1.2081849127877924,3.031340631824529,2.7186025601933674,5.916591779779876,13.510294733681652
70,-2.025603821478315,2.426197591368494,2.3575457685790377,3.9280792920666334,15.111037822842643
71,-0.8564108880949202,0.33616320363476376,4.132716307101987,1.7813833137700135,15.5372349407242
72,-1.3913226825092153,1.473489263386032,1.5957956399413136,2.4808886151746083,17.565400004583505
73,-2.187821383254846,0.380609488349237,2.343652042778868,1.7385493732149395,16.011499948924396
74,-0.5713905365118239,1.3534637496413113,3.453066245799326,4.205494106412606,15.488045064563767
75,-1.4083728777123192,2.5953721097544875,2.8806619755964893,4.009613881854122,17.245729058414273
76,-0.9689741074561748,1.9461674375163085,3.0971917516857355,3.755659280432674,17.740862872580422
77,0.39358879666003777,2.6942401626262384,4.652723761825229,6.802265994647567,19.571833473943784
78,0.5664353302066458,1.6201888632495316,1.8776598403596862,6.93840514251843,20.020518690570597
79,0.42870343567866054,3.1798741813037577,4.439931664955994,6.565584817261426,20.242611137534375
80,-1.2123356021968923,3.202078091051435,4.094565661639431,8.457172166473608,23.13507002303655
81,-1.4467199912304671,0.5154136253520885,4.914431467002116,7.403801603762924,22.775079904164123
82,-2.9020982529775536,0.22524640610347313,3.7065926852506808,5.653970350087582,24.44005647692821
83,-1.9473307689767165,-1.8515659276033305,3.194523226901567,3.5456395727775822,27.66200749888496
84,-1.1911772105704035,-1.0149420706187269,0.11126443853654311,4.191459540406918,25.39042734660197
85,-1.1761841912801365,1.2710801102824392,-0.3725667062930591,1.6455327178706287,23.605541450468788
86,1.9702151011013784,0.7565079838868844,-0.433045011432021,1.842695585639437,22.54759954361893
87,0.562711333741859,-0.2550762577031561,1.5695005571479799,5.653050636716043,16.941363898491353
88,-0.06973944853846636,0.5591392304109322,-0.5239046331237645,1.979491925859258,17.850944517891563
89,-0.03959138140905033,-0.09467429810668648,-0.5853174682382272,0.7691081043647332,15.84313402821324
90,-0.5262686753767385,0.9990923398915701,-2.0872254316000847,0.8278469501264307,14.717276392733735
91,0.20281636113921064,-0.8049783621538273,-3.0382781134944716,0.3162511876675646,8.86651063560844
92,0.7144057468427888,1.7775163057615095,-3.331541770863274,2.888005473162867,5.193137922812479
93,1.0889364430850783,1.3071355746027475,-1.1121967858162207,2.0734914897358987,2.2803154417866667
94,2.5847603819814937,2.37070049181335,-0.7737180681336582,2.548564874209737,0.0899119772977911
95,2.77277771360741,0.8520262434602197,2.58580583057442,1.7303699848113272,-2.74084398203129
96,0.9191811162854949,-1.7534573063944965,0.6160487359323139,3.1372030699043836,0.296593679395723
97,-1.5057154094021448,-0.06066718188923287,-2.370664610383215,3.6626288703374277,2.5707051606272016
98,0.9649428244047746,-0.6168210910754395,-2.5993191084793263,4.140073012126033,0.8563180367959049
99,-2.4373042661870628,0.34894996701633474,-1.5221751259209846,3.8080878604650543,0.7136912782808877
